Location,MutOperator,NumMutStmt,NodeType,StmtType,LineNum,MetStmtTotal,MetStmtIdx,MetStmtSucc,NumTests,ReturnType,TryCatch,RetByRef,MetParaCount,MetMagic,Detected
309,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,188,0,0,0,4,none,0,0,0,0,1
310,DecrementInteger,3,PhpParser\Node\Scalar\LNumber,none,13,0,0,0,4,none,0,0,0,0,0
311,IncrementInteger,3,PhpParser\Node\Scalar\LNumber,none,13,0,0,0,4,none,0,0,0,0,1
312,OneZeroInteger,3,PhpParser\Node\Scalar\LNumber,none,13,0,0,0,4,none,0,0,0,0,0
313,Ternary,1,PhpParser\Node\Expr\Ternary,PhpParser\Node\Stmt\Expression,16,3,1,0,1,none,0,0,3,1,1
314,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,17,0,0,0,1,none,0,0,0,0,1
315,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,23,0,0,0,4,none,0,0,0,0,1
316,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,45,0,0,0,55,none,0,0,0,0,1
317,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,46,0,0,0,55,none,0,0,0,0,1
318,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,47,0,0,0,50,none,0,0,0,0,1
319,UnwrapArrayReplace,2,PhpParser\Node\Expr\FuncCall,none,52,14,0,0,2,none,0,0,2,0,1
320,UnwrapArrayReplace,2,PhpParser\Node\Expr\FuncCall,none,52,14,0,0,2,none,0,0,2,0,1
321,Ternary,1,PhpParser\Node\Expr\Ternary,PhpParser\Node\Stmt\Expression,56,14,11,0,127,none,0,0,2,0,1
322,FunctionCallRemoval,1,PhpParser\Node\Stmt\Expression,none,59,0,0,0,49,none,0,0,0,0,1
323,GreaterThanOrEqualTo,2,PhpParser\Node\Expr\BinaryOp\GreaterOrEqual,PhpParser\Node\Stmt\If_,69,3,2,0,35,none,0,0,1,0,1
324,GreaterThanOrEqualToNegotiation,2,PhpParser\Node\Expr\BinaryOp\GreaterOrEqual,PhpParser\Node\Stmt\If_,69,3,2,0,35,none,0,0,1,0,1
325,FunctionCallRemoval,1,PhpParser\Node\Stmt\Expression,none,76,0,0,0,35,none,0,0,0,0,0
326,FunctionCallRemoval,1,PhpParser\Node\Stmt\Expression,none,77,0,0,0,35,none,0,0,0,0,1
327,FunctionCallRemoval,1,PhpParser\Node\Stmt\Expression,none,78,0,0,0,35,none,0,0,0,0,0
328,FunctionCallRemoval,1,PhpParser\Node\Stmt\Expression,none,79,0,0,0,35,none,0,0,0,0,1
329,FunctionCallRemoval,1,PhpParser\Node\Stmt\Expression,none,80,0,0,0,35,none,0,0,0,0,0
330,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,101,0,0,0,2,none,0,0,0,0,1
331,LogicalNot,2,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,104,6,1,0,32,none,0,0,3,0,1
332,LogicalOr,2,PhpParser\Node\Expr\BinaryOp\BooleanOr,PhpParser\Node\Stmt\If_,104,6,1,0,32,none,0,0,3,0,1
333,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,109,0,0,0,27,none,0,0,0,0,1
334,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,114,0,0,0,27,none,0,0,0,0,0
335,NewObject,1,PhpParser\Node\Stmt\Return_,none,117,0,0,0,27,none,0,0,0,0,1
336,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,95,0,0,0,4968,none,0,0,0,0,1
