Location,MutOperator,NumMutStmt,NodeType,StmtType,LineNum,MetStmtTotal,MetStmtIdx,MetStmtSucc,NumTests,ReturnType,TryCatch,RetByRef,MetParaCount,MetMagic,Detected
471,LogicalNot,1,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,36,18,4,0,0,none,0,0,2,0,0
472,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,37,0,0,0,0,none,0,0,0,0,0
473,FalseValue,1,PhpParser\Node\Expr\ConstFetch,none,43,0,0,0,0,none,0,0,0,0,0
474,FalseValue,1,PhpParser\Node\Expr\ConstFetch,none,44,0,0,0,0,none,0,0,0,0,0
475,FalseValue,1,PhpParser\Node\Expr\ConstFetch,none,45,0,0,0,0,none,0,0,0,0,0
476,ArrayItemRemoval,1,PhpParser\Node\Expr\Array_,PhpParser\Node\Stmt\Expression,42,18,7,0,0,none,0,0,2,0,0
477,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,52,0,0,0,0,none,0,0,0,0,0
478,TrueValue,1,PhpParser\Node\Expr\ConstFetch,none,54,0,0,0,0,none,0,0,0,0,0
479,Foreach_,1,PhpParser\Node\Stmt\Foreach_,PhpParser\Node\Stmt\Foreach_,48,18,8,0,0,none,0,0,2,0,0
480,FalseValue,1,PhpParser\Node\Expr\ConstFetch,none,58,0,0,0,0,none,0,0,0,0,0
481,FalseValue,2,PhpParser\Node\Expr\ConstFetch,none,60,0,0,0,0,none,0,0,0,0,0
482,Identical,2,PhpParser\Node\Expr\BinaryOp\Identical,none,60,18,0,0,0,none,0,0,2,0,0
483,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,61,0,0,0,0,none,0,0,0,0,0
484,TrueValue,1,PhpParser\Node\Expr\ConstFetch,none,63,0,0,0,0,none,0,0,0,0,0
485,Foreach_,1,PhpParser\Node\Stmt\Foreach_,PhpParser\Node\Stmt\Foreach_,59,18,10,0,0,none,0,0,2,0,0
486,LogicalNot,1,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,68,18,11,0,0,none,0,0,2,0,0
487,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,73,0,0,0,0,none,0,0,0,0,0
488,LogicalNot,1,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,80,18,15,0,0,none,0,0,2,0,0
489,Assignment,1,PhpParser\Node\Expr\AssignOp\Concat,none,83,18,0,0,0,none,0,0,2,0,0
490,DecrementInteger,2,PhpParser\Node\Scalar\LNumber,none,90,0,0,0,0,none,0,0,0,0,0
491,OneZeroInteger,2,PhpParser\Node\Scalar\LNumber,none,90,0,0,0,0,none,0,0,0,0,0
492,UnwrapStrReplace,1,PhpParser\Node\Expr\FuncCall,none,91,18,0,0,0,none,0,0,2,0,0
493,GreaterThan,2,PhpParser\Node\Expr\BinaryOp\Greater,none,92,18,0,0,0,none,0,0,2,0,0
494,GreaterThanNegotiation,2,PhpParser\Node\Expr\BinaryOp\Greater,none,92,18,0,0,0,none,0,0,2,0,0
495,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,94,0,0,0,0,none,0,0,0,0,0
496,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,96,0,0,0,0,none,0,0,0,0,0
497,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,99,0,0,0,0,none,0,0,0,0,0
498,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,102,0,0,0,0,none,0,0,0,0,0
499,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,105,0,0,0,0,none,0,0,0,0,0
500,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,28,0,0,0,0,none,0,0,0,0,0
501,TrueValue,2,PhpParser\Node\Expr\ConstFetch,none,19,0,0,0,0,none,0,0,0,0,0
502,MethodCallRemoval,2,PhpParser\Node\Stmt\Expression,none,19,0,0,0,0,none,0,0,0,0,0
503,Foreach_,1,PhpParser\Node\Stmt\Foreach_,PhpParser\Node\Stmt\Foreach_,21,6,4,0,0,none,0,0,0,0,0
504,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,12,0,0,0,0,none,0,0,0,0,0
505,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,51,0,0,0,0,none,0,0,0,0,0
506,UnwrapArrayMerge,2,PhpParser\Node\Expr\FuncCall,PhpParser\Node\Stmt\Expression,53,8,3,0,0,none,0,0,4,1,0
507,UnwrapArrayMerge,2,PhpParser\Node\Expr\FuncCall,PhpParser\Node\Stmt\Expression,53,8,3,0,0,none,0,0,4,1,0
508,UnwrapArrayMerge,2,PhpParser\Node\Expr\FuncCall,PhpParser\Node\Stmt\Expression,54,8,4,0,0,none,0,0,4,1,0
509,UnwrapArrayMerge,2,PhpParser\Node\Expr\FuncCall,PhpParser\Node\Stmt\Expression,54,8,4,0,0,none,0,0,4,1,0
510,UnwrapArrayMerge,2,PhpParser\Node\Expr\FuncCall,PhpParser\Node\Stmt\Expression,55,8,5,0,0,none,0,0,4,1,0
