Location,MutOperator,NumMutStmt,NodeType,StmtType,LineNum,MetStmtTotal,MetStmtIdx,MetStmtSucc,NumTests,ReturnType,TryCatch,RetByRef,MetParaCount,MetMagic,Detected
211,ArrayItemRemoval,1,PhpParser\Node\Expr\Array_,PhpParser\Node\Stmt\Expression,79,10,2,0,20,none,0,0,0,0,0
212,TrueValue,1,PhpParser\Node\Expr\ConstFetch,none,85,0,0,0,20,none,0,0,0,0,1
213,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,87,0,0,0,20,none,0,0,0,0,1
214,NotIdentical,4,PhpParser\Node\Expr\BinaryOp\NotIdentical,PhpParser\Node\Stmt\While_,89,10,5,0,20,none,0,0,0,0,1
215,NotIdentical,4,PhpParser\Node\Expr\BinaryOp\NotIdentical,PhpParser\Node\Stmt\While_,89,10,5,0,20,none,0,0,0,0,1
216,LogicalAnd,4,PhpParser\Node\Expr\BinaryOp\BooleanAnd,PhpParser\Node\Stmt\While_,89,10,5,0,20,none,0,0,0,0,1
217,FalseValue,1,PhpParser\Node\Expr\ConstFetch,none,90,0,0,0,18,none,0,0,0,0,0
218,LogicalAnd,1,PhpParser\Node\Expr\BinaryOp\BooleanAnd,none,91,10,0,0,18,none,0,0,0,0,1
219,FalseValue,1,PhpParser\Node\Expr\ConstFetch,none,93,0,0,0,2,none,0,0,0,0,0
220,Identical,2,PhpParser\Node\Expr\BinaryOp\Identical,none,95,10,0,0,18,none,0,0,0,0,1
221,LogicalAnd,2,PhpParser\Node\Expr\BinaryOp\BooleanAnd,none,95,10,0,0,18,none,0,0,0,0,1
222,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,96,0,0,0,4,none,0,0,0,0,0
223,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,99,0,0,0,18,none,0,0,0,0,1
224,LogicalNot,2,PhpParser\Node\Expr\BooleanNot,none,101,10,0,0,18,none,0,0,0,0,0
225,LogicalAnd,2,PhpParser\Node\Expr\BinaryOp\BooleanAnd,none,101,10,0,0,18,none,0,0,0,0,1
226,Throw_,1,PhpParser\Node\Stmt\Throw_,none,102,0,0,0,0,none,0,0,0,0,0
227,While_,4,PhpParser\Node\Stmt\While_,PhpParser\Node\Stmt\While_,89,10,5,0,118,none,0,0,0,0,1
228,Identical,1,PhpParser\Node\Expr\BinaryOp\Identical,PhpParser\Node\Stmt\If_,108,10,7,0,20,none,0,0,0,0,1
229,FalseValue,2,PhpParser\Node\Expr\ConstFetch,none,109,0,0,0,0,none,0,0,0,0,0
230,LogicalNot,2,PhpParser\Node\Expr\BooleanNot,none,109,10,0,0,0,none,0,0,0,0,0
231,Throw_,1,PhpParser\Node\Stmt\Throw_,none,110,0,0,0,0,none,0,0,0,0,0
232,LogicalNot,3,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,114,10,8,0,20,none,0,0,0,0,1
233,NotIdentical,3,PhpParser\Node\Expr\BinaryOp\NotIdentical,PhpParser\Node\Stmt\If_,114,10,8,0,20,none,0,0,0,0,1
234,LogicalAnd,3,PhpParser\Node\Expr\BinaryOp\BooleanAnd,PhpParser\Node\Stmt\If_,114,10,8,0,20,none,0,0,0,0,1
235,Throw_,1,PhpParser\Node\Stmt\Throw_,none,115,0,0,0,8,none,0,0,0,0,1
