Location,MutOperator,NumMutStmt,NodeType,StmtType,LineNum,MetStmtTotal,MetStmtIdx,MetStmtSucc,NumTests,ReturnType,TryCatch,RetByRef,MetParaCount,MetMagic,Detected
642,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,18,0,0,0,0,none,0,0,0,0,0
643,LogicalNot,1,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,25,2,0,0,0,PhpParser\Node\Identifier,1,0,1,0,0
644,FunctionCallRemoval,1,PhpParser\Node\Stmt\Expression,none,30,0,0,0,0,none,0,0,0,0,0
645,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,32,0,0,0,0,none,0,0,0,0,0
646,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,19,0,0,0,45,none,0,0,0,0,0
647,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,17,0,0,0,360,none,0,0,0,0,0
648,Identical,1,PhpParser\Node\Expr\BinaryOp\Identical,PhpParser\Node\Stmt\Return_,12,1,0,0,5,PhpParser\Node\Identifier,0,0,2,0,0
649,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,10,0,0,0,20,none,0,0,0,0,0
650,NotIdentical,2,PhpParser\Node\Expr\BinaryOp\NotIdentical,PhpParser\Node\Stmt\Return_,11,1,0,0,2,PhpParser\Node\Identifier,0,0,2,0,0
651,LogicalAnd,2,PhpParser\Node\Expr\BinaryOp\BooleanAnd,PhpParser\Node\Stmt\Return_,11,1,0,0,2,PhpParser\Node\Identifier,0,0,2,0,0
652,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,9,0,0,0,8,none,0,0,0,0,0
653,DecrementInteger,3,PhpParser\Node\Scalar\LNumber,none,22,0,0,0,132,none,0,0,0,0,0
654,IncrementInteger,3,PhpParser\Node\Scalar\LNumber,none,22,0,0,0,132,none,0,0,0,0,0
