Location,MutOperator,NumMutStmt,NodeType,StmtType,LineNum,MetStmtTotal,MetStmtIdx,MetStmtSucc,NumTests,ReturnType,TryCatch,RetByRef,MetParaCount,MetMagic,Detected
820,NotIdentical,3,PhpParser\Node\Expr\BinaryOp\NotIdentical,PhpParser\Node\Stmt\If_,33,11,0,0,0,none,0,0,3,0,0
821,LogicalOr,3,PhpParser\Node\Expr\BinaryOp\BooleanOr,PhpParser\Node\Stmt\If_,33,11,0,0,0,none,0,0,3,0,0
822,LogicalNot,1,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,38,11,1,0,0,none,0,0,3,0,0
823,UnwrapUcFirst,1,PhpParser\Node\Expr\FuncCall,none,57,11,0,0,0,none,0,0,3,0,0
824,LogicalNot,5,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,61,11,9,0,0,none,0,0,3,0,0
825,LogicalNot,5,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,61,11,9,0,0,none,0,0,3,0,0
826,LogicalAnd,5,PhpParser\Node\Expr\BinaryOp\BooleanAnd,PhpParser\Node\Stmt\If_,61,11,9,0,0,none,0,0,3,0,0
827,LogicalNot,5,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,61,11,9,0,0,none,0,0,3,0,0
828,LogicalAnd,5,PhpParser\Node\Expr\BinaryOp\BooleanAnd,PhpParser\Node\Stmt\If_,61,11,9,0,0,none,0,0,3,0,0
829,ArrayItemRemoval,4,PhpParser\Node\Expr\Array_,PhpParser\Node\Stmt\Return_,65,11,10,0,0,none,0,0,3,0,0
830,UnwrapArrayFilter,4,PhpParser\Node\Expr\FuncCall,PhpParser\Node\Stmt\Return_,65,11,10,0,0,none,0,0,3,0,0
831,UnwrapArrayMap,4,PhpParser\Node\Expr\FuncCall,PhpParser\Node\Stmt\Return_,65,11,10,0,0,none,0,0,3,0,0
832,FunctionCall,4,PhpParser\Node\Stmt\Return_,none,65,0,0,0,0,none,0,0,0,0,0
833,LogicalNot,1,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,80,4,0,0,0,none,0,0,1,0,0
834,FunctionCall,1,PhpParser\Node\Stmt\Return_,none,81,0,0,0,0,none,0,0,0,0,0
835,Identical,1,PhpParser\Node\Expr\BinaryOp\Identical,PhpParser\Node\Stmt\If_,86,4,2,0,0,none,0,0,1,0,0
836,FunctionCall,1,PhpParser\Node\Stmt\Return_,none,89,0,0,0,0,none,0,0,0,0,0
837,Ternary,1,PhpParser\Node\Expr\Ternary,PhpParser\Node\Stmt\Return_,92,4,3,0,0,none,0,0,1,0,0
838,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,78,0,0,0,0,none,0,0,0,0,0
839,UnwrapArrayKeys,1,PhpParser\Node\Expr\FuncCall,PhpParser\Node\Stmt\Expression,107,5,1,0,0,none,0,0,1,0,0
840,FunctionCallRemoval,1,PhpParser\Node\Stmt\Expression,none,108,0,0,0,0,none,0,0,0,0,0
841,ArrayItem,1,PhpParser\Node\Expr\ArrayItem,none,115,5,0,0,0,none,0,0,1,0,0
842,ArrayItemRemoval,1,PhpParser\Node\Expr\Array_,none,112,5,0,0,0,none,0,0,1,0,0
843,Foreach_,1,PhpParser\Node\Stmt\Foreach_,PhpParser\Node\Stmt\Foreach_,110,5,3,0,0,none,0,0,1,0,0
844,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,102,0,0,0,0,none,0,0,0,0,0
845,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,59,0,0,0,0,none,0,0,0,0,0
846,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,57,0,0,0,0,none,0,0,0,0,0
847,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,87,0,0,0,0,none,0,0,0,0,0
848,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,92,0,0,0,0,none,0,0,0,0,0
849,InstanceOf_,3,PhpParser\Node\Expr\Instanceof_,none,100,0,0,0,0,none,0,0,0,0,0
850,InstanceOf_,3,PhpParser\Node\Expr\Instanceof_,none,100,0,0,0,0,none,0,0,0,0,0
851,LogicalNot,3,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,100,2,0,0,0,none,0,0,1,0,0
852,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,97,0,0,0,0,none,0,0,0,0,0
853,NotIdentical,3,PhpParser\Node\Expr\BinaryOp\NotIdentical,PhpParser\Node\Stmt\If_,34,8,0,0,0,none,0,0,3,0,0
854,NotIdentical,3,PhpParser\Node\Expr\BinaryOp\NotIdentical,PhpParser\Node\Stmt\If_,34,8,0,0,0,none,0,0,3,0,0
855,LogicalOr,3,PhpParser\Node\Expr\BinaryOp\BooleanOr,PhpParser\Node\Stmt\If_,34,8,0,0,0,none,0,0,3,0,0
856,LogicalNot,1,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,39,8,1,0,0,none,0,0,3,0,0
857,UnwrapArrayMerge,3,PhpParser\Node\Expr\FuncCall,none,82,2,0,0,0,none,0,0,1,0,0
858,UnwrapArrayMerge,3,PhpParser\Node\Expr\FuncCall,none,82,2,0,0,0,none,0,0,1,0,0
859,FunctionCall,3,PhpParser\Node\Stmt\Return_,none,82,0,0,0,0,none,0,0,0,0,0
860,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,75,0,0,0,0,none,0,0,0,0,0
861,FunctionCallRemoval,1,PhpParser\Node\Stmt\Expression,none,95,0,0,0,0,none,0,0,0,0,0
862,ArrayItem,1,PhpParser\Node\Expr\ArrayItem,none,105,4,0,0,0,none,0,0,1,0,0
863,ArrayItemRemoval,1,PhpParser\Node\Expr\Array_,none,102,4,0,0,0,none,0,0,1,0,0
