Location,MutOperator,NumMutStmt,NodeType,StmtType,LineNum,MetStmtTotal,MetStmtIdx,MetStmtSucc,NumTests,ReturnType,TryCatch,RetByRef,MetParaCount,MetMagic,Detected
330,ArrayItemRemoval,1,PhpParser\Node\Expr\Array_,none,898,2,0,0,5,none,0,0,2,0,1
331,ArrayItemRemoval,1,PhpParser\Node\Expr\Array_,none,907,2,0,0,5,none,0,0,2,0,1
332,ArrayItemRemoval,1,PhpParser\Node\Expr\Array_,none,912,2,0,0,5,none,0,0,2,0,1
333,IncrementInteger,3,PhpParser\Node\Scalar\LNumber,none,918,0,0,0,5,none,0,0,0,0,1
334,OneZeroInteger,3,PhpParser\Node\Scalar\LNumber,none,918,0,0,0,5,none,0,0,0,0,1
335,ArrayItemRemoval,3,PhpParser\Node\Expr\Array_,none,918,2,0,0,20,none,0,0,2,0,1
336,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,821,0,0,0,22578,none,0,0,0,0,0
337,IncrementInteger,4,PhpParser\Node\Scalar\LNumber,none,935,0,0,0,5,none,0,0,0,0,1
338,OneZeroInteger,4,PhpParser\Node\Scalar\LNumber,none,935,0,0,0,5,none,0,0,0,0,1
339,Identical,4,PhpParser\Node\Expr\BinaryOp\Identical,PhpParser\Node\Stmt\If_,935,2,1,0,5,none,0,0,2,0,1
340,LogicalLowerOr,4,PhpParser\Node\Expr\BinaryOp\LogicalOr,PhpParser\Node\Stmt\If_,935,2,1,0,5,none,0,0,2,0,1
341,UnwrapTrim,1,PhpParser\Node\Expr\FuncCall,none,941,2,0,0,5,none,0,0,2,0,0
342,UnwrapTrim,1,PhpParser\Node\Expr\FuncCall,none,942,2,0,0,5,none,0,0,2,0,0
343,FunctionCallRemoval,1,PhpParser\Node\Stmt\Expression,none,944,0,0,0,5,none,0,0,0,0,1
344,IncrementInteger,3,PhpParser\Node\Scalar\LNumber,none,946,0,0,0,5,none,0,0,0,0,1
345,OneZeroInteger,3,PhpParser\Node\Scalar\LNumber,none,946,0,0,0,5,none,0,0,0,0,1
346,UnwrapTrim,1,PhpParser\Node\Expr\FuncCall,none,948,2,0,0,5,none,0,0,2,0,1
347,ArrayItemRemoval,1,PhpParser\Node\Expr\Array_,none,950,2,0,0,15,none,0,0,2,0,1
348,ArrayItemRemoval,1,PhpParser\Node\Expr\Array_,none,958,2,0,0,4,none,0,0,2,0,1
349,Foreach_,3,PhpParser\Node\Stmt\Foreach_,none,946,2,0,0,39,none,0,0,2,0,1
350,ArrayItemRemoval,1,PhpParser\Node\Expr\Array_,none,966,2,0,0,15,none,0,0,2,0,1
351,DecrementInteger,3,PhpParser\Node\Scalar\LNumber,none,972,0,0,0,5,none,0,0,0,0,1
352,IncrementInteger,3,PhpParser\Node\Scalar\LNumber,none,972,0,0,0,5,none,0,0,0,0,1
353,OneZeroInteger,3,PhpParser\Node\Scalar\LNumber,none,972,0,0,0,5,none,0,0,0,0,1
354,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,928,0,0,0,4900,none,0,0,0,0,0
355,ArrayItemRemoval,1,PhpParser\Node\Expr\Array_,none,985,2,0,0,150,none,0,0,1,0,1
356,ArrayItemRemoval,1,PhpParser\Node\Expr\Array_,PhpParser\Node\Stmt\Expression,984,2,0,0,150,none,0,0,1,0,1
357,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,982,0,0,0,2400,none,0,0,0,0,0
