MutOperator,NumMutInstr,Opcode,LineNum,BlockNum,MetInstrTotal,MetInstrIdx,MetInstrSucc,NumTests,ReturnType,LocalVars,TryCatch,Detected
RemoveConditionalMutator_EQUAL_ELSE,16,153,218,12,137,59,78,10,I,9,0,1
RemoveConditionalMutator_EQUAL_ELSE,16,153,228,20,137,105,32,17,I,9,0,1
RemoveConditionalMutator_EQUAL_ELSE,8,198,230,21,137,115,22,7,I,9,0,1
RemoveConditionalMutator_EQUAL_IF,8,199,210,7,137,30,107,17,I,9,0,1
RemoveConditionalMutator_EQUAL_IF,16,153,217,10,137,54,83,17,I,9,0,1
RemoveConditionalMutator_EQUAL_IF,16,153,218,12,137,59,78,10,I,9,0,1
RemoveConditionalMutator_EQUAL_IF,16,153,228,20,137,105,32,17,I,9,0,1
RemoveConditionalMutator_EQUAL_IF,8,198,230,21,137,115,22,7,I,9,0,1
ReturnValsMutator,4,172,235,25,137,136,1,17,I,9,0,1
ABSMutator,10,180,213,9,137,38,99,17,I,9,0,1
ABSMutator,10,21,219,13,137,62,75,3,I,9,0,1
ABSMutator,10,21,219,13,137,66,71,3,I,9,0,1
ABSMutator,10,21,221,15,137,75,62,10,I,9,0,1
ABSMutator,10,21,221,15,137,79,58,10,I,9,0,1
ABSMutator,10,21,224,17,137,88,49,17,I,9,0,1
ABSMutator,10,21,224,17,137,90,47,17,I,9,0,1
ABSMutator,10,21,231,22,137,118,19,6,I,9,0,1
ABSMutator,10,21,234,24,137,128,9,17,I,9,0,1
