MutOperator,NumMutInstr,Opcode,LineNum,BlockNum,MetInstrTotal,MetInstrIdx,MetInstrSucc,NumTests,ReturnType,LocalVars,TryCatch,Detected
ABSMutator,10,22,764,24,284,118,166,32,none,8,2,1
ABSMutator,10,180,764,24,284,120,164,32,none,8,2,1
ABSMutator,10,22,769,30,284,149,135,32,none,8,2,1
ABSMutator,10,22,772,30,284,157,127,32,none,8,2,1
ABSMutator,10,21,779,44,284,219,65,8,none,8,2,1
ABSMutator,10,180,779,45,284,222,62,4,none,8,2,0
ABSMutator,10,22,779,45,284,223,61,4,none,8,2,1
ABSMutator,10,22,779,46,284,225,59,4,none,8,2,0
AOD1Mutator,14,105,764,25,284,125,159,32,none,8,2,0
AOD1Mutator,14,109,764,25,284,127,157,32,none,8,2,0
AOD1Mutator,14,100,777,39,284,201,83,18,none,8,2,0
AOD2Mutator,14,105,764,25,284,125,159,32,none,8,2,1
AOD2Mutator,14,109,764,25,284,127,157,32,none,8,2,1
AOD2Mutator,14,100,777,39,284,201,83,18,none,8,2,0
AOR1Mutator,14,105,764,25,284,125,159,32,none,8,2,1
AOR1Mutator,14,109,764,25,284,127,157,32,none,8,2,1
AOR1Mutator,14,100,777,39,284,201,83,18,none,8,2,0
AOR2Mutator,14,105,764,25,284,125,159,32,none,8,2,1
AOR2Mutator,14,109,764,25,284,127,157,32,none,8,2,1
AOR2Mutator,14,100,777,39,284,201,83,18,none,8,2,0
AOR3Mutator,14,105,764,25,284,125,159,32,none,8,2,1
AOR3Mutator,14,109,764,25,284,127,157,32,none,8,2,1
AOR3Mutator,14,100,777,39,284,201,83,18,none,8,2,0
AOR4Mutator,14,105,764,25,284,125,159,32,none,8,2,1
AOR4Mutator,14,109,764,25,284,127,157,32,none,8,2,1
AOR4Mutator,14,100,777,39,284,201,83,18,none,8,2,0
CRCR1Mutator,14,18,757,15,284,74,210,32,none,8,2,1
CRCR1Mutator,14,18,764,24,284,121,163,32,none,8,2,1
CRCR1Mutator,14,18,764,25,284,126,158,32,none,8,2,1
CRCR1Mutator,10,9,772,30,284,158,126,32,none,8,2,1
CRCR1Mutator,10,3,773,34,284,177,107,18,none,8,2,1
CRCR1Mutator,10,3,776,36,284,190,94,18,none,8,2,1
CRCR1Mutator,10,3,786,53,284,256,28,32,none,8,2,1
CRCR2Mutator,14,18,757,15,284,74,210,32,none,8,2,1
CRCR2Mutator,14,18,764,24,284,121,163,32,none,8,2,1
CRCR2Mutator,14,18,764,25,284,126,158,32,none,8,2,1
CRCR2Mutator,12,4,773,34,284,174,110,18,none,8,2,1
CRCR2Mutator,12,4,786,53,284,253,31,32,none,8,2,1
CRCR3Mutator,14,18,757,15,284,74,210,32,none,8,2,1
CRCR3Mutator,14,18,764,24,284,121,163,32,none,8,2,1
CRCR3Mutator,14,18,764,25,284,126,158,32,none,8,2,1
CRCR3Mutator,10,9,772,30,284,158,126,32,none,8,2,1
CRCR3Mutator,12,4,773,34,284,174,110,18,none,8,2,1
CRCR3Mutator,10,3,773,34,284,177,107,18,none,8,2,1
CRCR3Mutator,10,3,776,36,284,190,94,18,none,8,2,1
CRCR3Mutator,12,4,786,53,284,253,31,32,none,8,2,1
CRCR3Mutator,10,3,786,53,284,256,28,32,none,8,2,1
CRCR4Mutator,14,18,757,15,284,74,210,32,none,8,2,1
CRCR4Mutator,14,18,764,24,284,121,163,32,none,8,2,1
CRCR4Mutator,14,18,764,25,284,126,158,32,none,8,2,1
CRCR4Mutator,12,4,773,34,284,174,110,18,none,8,2,1
CRCR4Mutator,12,4,786,53,284,253,31,32,none,8,2,1
CRCR5Mutator,14,18,757,15,284,74,210,32,none,8,2,1
CRCR5Mutator,14,18,764,24,284,121,163,32,none,8,2,1
CRCR5Mutator,14,18,764,25,284,126,158,32,none,8,2,1
CRCR5Mutator,10,9,772,30,284,158,126,32,none,8,2,1
CRCR5Mutator,12,4,773,34,284,174,110,18,none,8,2,0
CRCR5Mutator,10,3,773,34,284,177,107,18,none,8,2,1
CRCR5Mutator,10,3,776,36,284,190,94,18,none,8,2,1
CRCR5Mutator,12,4,786,53,284,253,31,32,none,8,2,1
CRCR5Mutator,10,3,786,53,284,256,28,32,none,8,2,1
CRCR6Mutator,14,18,757,15,284,74,210,32,none,8,2,1
